S/N,P/F_CODE,ID_01,time[s]_01,temp_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3G5V4LC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2932,sd0,2966,sd0,3001,s2c,49134,sfc,49135,sd3,49228,s4c,49817,s28,49825,s08,49826,s0c,49826,s0c,49827,s0c,49828,s07,63095,s08,63096,s0c,63096,s0c,63097,s25,77002,s0c,77002,s02,77083,s04,77083,s2f,77084,s4a,77339,s48,78989,s43,79150,s4f,79199,s49,80238,s4c,80828,s49,86486,s4b,86559,s4b,87021,s02,87422,s2e,95896,s2f,95898,s2e,101763,s0c,101763,s2b,127923,s08,127923,s0c,127924,s0c,127924,s40,127925,s07,141211,s40,141212,s1f,141223,s0c,141224,s0c,141225,s0c,141225,s0c,141226,s0c,141227,s40,141228,s40,141229,s40,141229,s11,153871,s40,153872,s40,153872,s40,153873,s11,166405,s1f,166409,s0c,166410,s20,166411,s20,166413,s20,166415,s20,166418,s20,166419,s20,166420,s20,166422,s20,166423,s20,166432,s20,166445,s0c,166446,s15,166508,s15,166593,s15,166744,s15,166813,s15,166903,s15,167060,s15,167130,s15,167221,s15,167379,s43,167539,sd0,167574,sd0,167609,sd0,167644,s34,167644,s53,167734,s22,167737,s22,167766,s6a,168050,sfd,168081,s23,169969,s0c,170062,sfb,170063
C3G5V4NC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3001,s2c,48927,sfc,48927,sd3,49021,s4c,49624,s28,49632,s08,49633,s0c,49633,s0c,49634,s0c,49635,s07,62854,s08,62854,s0c,62855,s0c,62855,s25,76918,s0c,76918,s02,76999,s04,76999,s2f,77001,s4a,77253,s48,78910,s43,79071,s4f,79120,s49,80159,s4c,80764,s49,86447,s4b,86519,s4b,86982,s02,87382,s2e,96005,s2f,96006,s2e,101663,s0c,101664,s2b,127742,s08,127743,s0c,127743,s0c,127744,s40,127745,s07,140930,s40,140931,s1f,140936,s0c,140937,s0c,140937,s0c,140938,s0c,140939,s0c,140939,s40,140940,s40,140941,s40,140941,s11,153502,s40,153503,s40,153503,s40,153504,s11,165952,s1f,165952,s0c,165953,s20,165953,s20,165954,s20,165955,s20,165957,s20,165957,s20,165958,s20,165958,s20,165960,s20,165960,s20,165969,s0c,165970,s15,166032,s15,166117,s15,166268,s15,166336,s15,166427,s15,166584,s15,166652,s15,166742,s15,166900,s43,167060,sd0,167095,sd0,167130,sd0,167165,s34,167165,s53,167255,s22,167257,s22,167273,s6a,167555,sfd,167563,s23,169451,s0c,169453,sfb,169453
C3G5V4PC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3001,s2c,47948,sfc,47948,sd3,48042,s4c,48627,s28,48638,s08,48638,s0c,48639,s0c,48639,s0c,48640,s07,61829,s08,61830,s0c,61830,s0c,61831,s25,75563,s0c,75564,s02,75644,s04,75645,s2f,75646,s4a,75891,s48,77529,s43,77689,s4f,77739,s49,78777,s4c,79364,s49,85029,s4b,85102,s4b,85565,s02,85965,s2e,94464,s2f,94465,s2e,100210,s0c,100211,s2b,126279,s08,126279,s0c,126280,s0c,126281,s40,126281,s07,139380,s40,139381,s1f,139598,s0c,139598,s0c,139599,s0c,139599,s0c,139601,s0c,139602,s40,139602,s40,139603,s40,139604,s11,152061,s40,152062,s40,152063,s40,152064,s11,164473,s1f,164473,s0c,164474,s20,164474,s20,164479,s20,164479,s20,164485,s20,164485,s20,164488,s20,164489,s20,164493,s20,164493,s20,164526,s0c,164527,s15,164589,s15,164673,s15,164824,s15,164892,s15,164983,s15,165140,s15,165208,s15,165299,s15,165456,s43,165616,sd0,165651,sd0,165686,sd0,165721,s34,165722,s53,165811,s22,165814,s22,165829,s6a,166098,sfd,166110,s23,167998,s0c,168000,sfb,168000
C3G5V4RC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,46949,sfc,46949,sd3,47043,s4c,47661,s28,47669,s08,47669,s0c,47670,s0c,47670,s0c,47671,s07,60741,s08,60741,s0c,60742,s0c,60742,s25,74891,s0c,74892,s02,74972,s04,74973,s2f,74974,s4a,75226,s48,76853,s43,77014,s4f,77063,s49,78102,s4c,78725,s49,84435,s4b,84508,s4b,84971,s02,85371,s2e,93813,s2f,93814,s2e,99485,s0c,99485,s2b,125297,s08,125297,s0c,125298,s0c,125298,s40,125299,s07,138274,s40,138275,s1f,138303,s0c,138304,s0c,138305,s0c,138305,s0c,138306,s0c,138307,s40,138308,s40,138308,s40,138309,s11,150667,s40,150667,s40,150668,s40,150669,s11,162970,s1f,162970,s0c,162971,s20,162971,s20,162974,s20,162975,s20,162979,s20,162979,s20,162982,s20,162982,s20,162985,s20,162986,s20,163010,s0c,163011,s15,163073,s15,163158,s15,163309,s15,163377,s15,163468,s15,163625,s15,163694,s15,163784,s15,163941,s43,164102,sd0,164137,sd0,164171,sd0,164206,s34,164206,s53,164296,s22,164298,s22,164327,s6a,164610,sfd,164625,s23,166513,s0c,166514,sfb,166514
C3G5V4SC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3000,s2c,48729,sfc,48730,sd3,48824,s4c,49416,s28,49424,s08,49425,s0c,49425,s0c,49426,s0c,49427,s07,63069,s08,63070,s0c,63070,s0c,63071,s25,77066,s0c,77067,s02,77147,s04,77148,s2f,77149,s4a,77393,s48,79105,s43,79265,s4f,79315,s49,80353,s4c,80938,s49,86584,s4b,86657,s4b,87119,s02,87520,s2e,96389,s2f,96390,s2e,102263,s0c,102263,s2b,129176,s08,129177,s0c,129178,s0c,129178,s40,129179,s07,142723,s40,142724,s1f,142740,s0c,142741,s0c,142741,s0c,142742,s0c,142744,s0c,142745,s40,142745,s40,142746,s40,142747,s11,155645,s40,155645,s40,155646,s40,155647,s11,168479,s1f,168479,s0c,168480,s20,168480,s20,168486,s20,168487,s20,168496,s20,168497,s20,168502,s20,168502,s20,168509,s20,168509,s20,168561,s0c,168562,s15,168624,s15,168709,s15,168860,s15,168928,s15,169018,s15,169175,s15,169244,s15,169334,s15,169491,s43,169652,sd0,169686,sd0,169721,sd0,169755,s34,169756,s53,169846,s22,169848,s22,169877,s6a,170144,sfd,170163,s23,172051,s0c,172057,sfb,172058
C3G5V4TC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,47229,sfc,47230,sd3,47323,s4c,47914,s28,47923,s08,47923,s0c,47924,s0c,47924,s0c,47925,s07,61156,s08,61156,s0c,61157,s0c,61157,s25,75147,s0c,75148,s02,75228,s04,75228,s2f,75230,s4a,75487,s48,77141,s43,77301,s4f,77351,s49,78389,s4c,78986,s49,84692,s4b,84765,s4b,85227,s02,85628,s2e,94089,s2f,94090,s2e,99921,s0c,99922,s2b,126074,s08,126074,s0c,126075,s0c,126075,s40,126076,s07,139232,s40,139232,s1f,139235,s0c,139236,s0c,139236,s0c,139237,s0c,139238,s0c,139238,s40,139239,s40,139240,s40,139240,s11,151765,s40,151766,s40,151767,s40,151768,s11,164225,s1f,164226,s0c,164226,s20,164227,s20,164228,s20,164228,s20,164230,s20,164230,s20,164231,s20,164232,s20,164233,s20,164233,s20,164241,s0c,164242,s15,164304,s15,164388,s15,164539,s15,164608,s15,164698,s15,164855,s15,164923,s15,165014,s15,165171,s43,165331,sd0,165366,sd0,165401,sd0,165435,s34,165436,s53,165525,s22,165528,s22,165557,s6a,165850,sfd,165857,s23,167745,s0c,167763,sfb,167764
C3G5V4UC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,49398,sfc,49398,sd3,49492,s4c,50072,s28,50080,s08,50081,s0c,50081,s0c,50082,s0c,50083,s07,63914,s08,63915,s0c,63916,s0c,63916,s25,77929,s0c,77930,s02,78010,s04,78010,s2f,78012,s4a,78258,s48,80039,s43,80200,s4f,80249,s49,81287,s4c,81873,s49,87475,s4b,87548,s4b,88010,s02,88411,s2e,97268,s2f,97269,s2e,103360,s0c,103360,s2b,130617,s08,130617,s0c,130618,s0c,130619,s40,130619,s07,144350,s40,144351,s1f,144353,s0c,144353,s0c,144354,s0c,144355,s0c,144355,s0c,144356,s40,144357,s40,144357,s40,144358,s11,157457,s40,157458,s40,157459,s40,157460,s11,170487,s1f,170487,s0c,170488,s20,170488,s20,170489,s20,170489,s20,170490,s20,170491,s20,170491,s20,170492,s20,170493,s20,170493,s20,170497,s0c,170498,s15,170560,s15,170644,s15,170796,s15,170864,s15,170954,s15,171111,s15,171180,s15,171270,s15,171427,s43,171588,sd0,171622,sd0,171657,sd0,171691,s34,171692,s53,171782,s22,171784,s22,171813,s6a,172083,sfd,172088,s23,173976,s0c,173980,sfb,173981
C3G5V4VC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3001,s2c,48235,sfc,48236,sd3,48329,s4c,48939,s28,48947,s08,48947,s0c,48948,s0c,48948,s0c,48949,s07,62134,s08,62135,s0c,62135,s0c,62136,s25,76449,s0c,76450,s02,76530,s04,76531,s2f,76532,s4a,76789,s48,78421,s43,78582,s4f,78631,s49,79669,s4c,80279,s49,85983,s4b,86056,s4b,86518,s02,86919,s2e,95476,s2f,95477,s2e,101160,s0c,101160,s2b,127221,s08,127221,s0c,127222,s0c,127222,s40,127223,s07,140358,s40,140359,s1f,140360,s0c,140361,s0c,140361,s0c,140362,s0c,140363,s0c,140363,s40,140364,s40,140365,s40,140366,s11,152872,s40,152872,s40,152873,s40,152874,s11,165290,s1f,165290,s0c,165291,s20,165291,s20,165292,s20,165292,s20,165293,s20,165293,s20,165294,s20,165294,s20,165295,s20,165295,s20,165299,s0c,165299,s15,165361,s15,165446,s15,165597,s15,165665,s15,165756,s15,165913,s15,165981,s15,166071,s15,166228,s43,166389,sd0,166424,sd0,166459,sd0,166494,s34,166494,s53,166583,s22,166586,s22,166601,s6a,166896,sfd,166899,s23,168787,s0c,168800,sfb,168800
C3G5V4XC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,48100,sfc,48100,sd3,48194,s4c,48793,s28,48802,s08,48802,s0c,48803,s0c,48803,s0c,48804,s07,61981,s08,61981,s0c,61982,s0c,61982,s25,76149,s0c,76149,s02,76230,s04,76230,s2f,76231,s4a,76490,s48,78154,s43,78315,s4f,78364,s49,79403,s4c,80006,s49,85707,s4b,85780,s4b,86242,s02,86642,s2e,95339,s2f,95340,s2e,100875,s0c,100876,s2b,126887,s08,126888,s0c,126889,s0c,126889,s40,126890,s07,140011,s40,140012,s1f,140018,s0c,140019,s0c,140019,s0c,140020,s0c,140021,s0c,140021,s40,140022,s40,140023,s40,140024,s11,152518,s40,152519,s40,152520,s40,152520,s11,164926,s1f,164927,s0c,164927,s20,164928,s20,164930,s20,164930,s20,164932,s20,164933,s20,164934,s20,164935,s20,164936,s20,164937,s20,164950,s0c,164951,s15,165014,s15,165098,s15,165250,s15,165318,s15,165408,s15,165565,s15,165634,s15,165724,s15,165881,s43,166042,sd0,166076,sd0,166111,sd0,166145,s34,166146,s53,166236,s22,166238,s22,166253,s6a,166549,sfd,166564,s23,168452,s0c,168453,sfb,168453
C3G5V4YC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,48677,sfc,48677,sd3,48771,s4c,49359,s28,49368,s08,49368,s0c,49369,s0c,49369,s0c,49370,s07,62992,s08,62992,s0c,62993,s0c,62994,s25,77119,s0c,77120,s02,77200,s04,77201,s2f,77202,s4a,77457,s48,79185,s43,79346,s4f,79395,s49,80433,s4c,81029,s49,86676,s4b,86749,s4b,87211,s02,87612,s2e,96273,s2f,96274,s2e,102335,s0c,102335,s2b,129196,s08,129197,s0c,129197,s0c,129198,s40,129198,s07,142742,s40,142743,s1f,142745,s0c,142745,s0c,142746,s0c,142747,s0c,142747,s0c,142748,s40,142749,s40,142749,s40,142750,s11,155663,s40,155664,s40,155665,s40,155666,s11,168496,s1f,168497,s0c,168497,s20,168498,s20,168499,s20,168499,s20,168500,s20,168501,s20,168501,s20,168502,s20,168503,s20,168503,s20,168508,s0c,168509,s15,168571,s15,168656,s15,168807,s15,168875,s15,168966,s15,169123,s15,169191,s15,169282,s15,169439,s43,169599,sd0,169634,sd0,169669,sd0,169703,s34,169704,s53,169793,s22,169796,s22,169825,s6a,170108,sfd,170115,s23,172003,s0c,172004,sfb,172004
C3G5V4ZC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2896,sd0,2931,sd0,2965,sd0,3000,s2c,47420,sfc,47420,sd3,47514,s4c,48119,s28,48128,s08,48128,s0c,48129,s0c,48129,s0c,48130,s07,61196,s08,61196,s0c,61197,s0c,61198,s25,75390,s0c,75390,s02,75471,s04,75471,s2f,75472,s4a,75733,s48,77346,s43,77507,s4f,77556,s49,78595,s4c,79192,s49,84923,s4b,84995,s4b,85458,s02,85858,s2e,94244,s2f,94245,s2e,99972,s0c,99973,s2b,125776,s08,125776,s0c,125777,s0c,125777,s40,125778,s07,138788,s40,138789,s1f,138791,s0c,138792,s0c,138793,s0c,138793,s0c,138794,s0c,138794,s40,138795,s40,138796,s40,138797,s11,151165,s40,151166,s40,151166,s40,151167,s11,163472,s1f,163473,s0c,163473,s20,163474,s20,163475,s20,163475,s20,163476,s20,163477,s20,163477,s20,163478,s20,163479,s20,163479,s20,163485,s0c,163486,s15,163548,s15,163633,s15,163784,s15,163853,s15,163943,s15,164100,s15,164168,s15,164259,s15,164416,s43,164577,sd0,164611,sd0,164646,sd0,164681,s34,164681,s53,164771,s22,164774,s22,164790,s6a,165089,sfd,165096,s23,166984,s0c,166987,sfb,166987
C3G5V50C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,47886,sfc,47887,sd3,47980,s4c,48573,s28,48581,s08,48582,s0c,48582,s0c,48583,s0c,48584,s07,61886,s08,61887,s0c,61888,s0c,61889,s25,75987,s0c,75989,s02,76069,s04,76069,s2f,76071,s4a,76320,s48,77915,s43,78076,s4f,78125,s49,79163,s4c,79761,s49,85440,s4b,85513,s4b,85975,s02,86376,s2e,94832,s2f,94834,s2e,100613,s0c,100614,s2b,126638,s08,126638,s0c,126640,s0c,126641,s40,126642,s07,139759,s40,139760,s1f,139771,s0c,139772,s0c,139773,s0c,139774,s0c,139775,s0c,139777,s40,139778,s40,139778,s40,139779,s11,152261,s40,152262,s40,152263,s40,152263,s11,164655,s1f,164655,s0c,164656,s20,164656,s20,164660,s20,164660,s20,164666,s20,164666,s20,164669,s20,164669,s20,164673,s20,164674,s20,164703,s0c,164705,s15,164767,s15,164852,s15,165003,s15,165071,s15,165162,s15,165319,s15,165387,s15,165478,s15,165635,s43,165795,sd0,165830,sd0,165865,sd0,165899,s34,165900,s53,165989,s22,165992,s22,166007,s6a,166285,sfd,166312,s23,168200,s0c,168671,sfb,168672
C3G5V51C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,2999,s2c,47886,sfc,47887,sd3,47980,s4c,48578,s28,48586,s08,48587,s0c,48587,s0c,48588,s0c,48588,s07,61969,s08,61969,s0c,61970,s0c,61971,s25,76347,s0c,76348,s02,76428,s04,76428,s2f,76430,s4a,76671,s48,78318,s43,78478,s4f,78528,s49,79566,s4c,80168,s49,85832,s4b,85905,s4b,86367,s02,86768,s2e,95424,s2f,95426,s2e,101223,s0c,101224,s2b,127649,s08,127650,s0c,127650,s0c,127651,s40,127652,s07,140946,s40,140947,s1f,140951,s0c,140951,s0c,140952,s0c,140953,s0c,140953,s0c,140954,s40,140955,s40,140955,s40,140956,s11,153625,s40,153625,s40,153626,s40,153627,s11,166229,s1f,166229,s0c,166230,s20,166230,s20,166231,s20,166232,s20,166234,s20,166234,s20,166235,s20,166235,s20,166237,s20,166237,s20,166246,s0c,166246,s15,166309,s15,166393,s15,166545,s15,166613,s15,166703,s15,166860,s15,166928,s15,167018,s15,167175,s43,167336,sd0,167371,sd0,167405,sd0,167439,s34,167440,s53,167530,s22,167533,s22,167547,s6a,167810,sfd,167820,s23,169708,s0c,169709,sfb,169709
C3G5V52C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3000,s2c,46105,sfc,46106,sd3,46199,s4c,46812,s28,46820,s08,46821,s0c,46821,s0c,46822,s0c,46822,s07,59568,s08,59569,s0c,59569,s0c,59570,s25,73489,s0c,73489,s02,73570,s04,73570,s2f,73571,s4a,73825,s48,75413,s43,75574,s4f,75623,s49,76662,s4c,77285,s49,83046,s4b,83119,s4b,83582,s02,83982,s2e,92160,s2f,92161,s2e,97744,s0c,97744,s2b,122909,s08,122909,s0c,122910,s0c,122911,s40,122911,s07,135583,s40,135584,s1f,135587,s0c,135587,s0c,135588,s0c,135588,s0c,135589,s0c,135590,s40,135591,s40,135591,s40,135592,s11,147669,s40,147670,s40,147671,s40,147672,s11,159683,s1f,159683,s0c,159684,s20,159684,s20,159685,s20,159686,s20,159687,s20,159688,s20,159688,s20,159689,s20,159690,s20,159690,s20,159697,s0c,159698,s15,159760,s15,159845,s15,159996,s15,160064,s15,160154,s15,160311,s15,160380,s15,160470,s15,160627,s43,160788,sd0,160823,sd0,160858,sd0,160892,s34,160893,s53,160983,s22,160986,s22,161001,s6a,161285,sfd,161292,s23,163180,s0c,163182,sfb,163182
C3G5V54C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3001,s2c,47372,sfc,47372,sd3,47466,s4c,48054,s28,48060,s08,48061,s0c,48061,s0c,48062,s0c,48062,s07,60973,s08,60974,s0c,60974,s0c,60975,s25,74501,s0c,74502,s02,74582,s04,74583,s2f,74584,s4a,74843,s48,76406,s43,76567,s4f,76616,s49,77655,s4c,78256,s49,84040,s4b,84113,s4b,84575,s02,84976,s2e,93172,s2f,93173,s2e,98918,s0c,98919,s2b,124410,s08,124411,s0c,124411,s0c,124412,s40,124413,s07,137254,s40,137255,s1f,137260,s0c,137261,s0c,137261,s0c,137262,s0c,137263,s0c,137263,s40,137264,s40,137265,s40,137266,s11,149518,s40,149519,s40,149520,s40,149521,s11,161675,s1f,161676,s0c,161676,s20,161677,s20,161678,s20,161679,s20,161681,s20,161681,s20,161682,s20,161683,s20,161684,s20,161685,s20,161696,s0c,161697,s15,161759,s15,161843,s15,161994,s15,162063,s15,162153,s15,162310,s15,162378,s15,162469,s15,162626,s43,162787,sd0,162821,sd0,162856,sd0,162891,s34,162892,s53,162981,s22,162983,s22,163013,s6a,163309,sfd,163320,s23,165208,s0c,165210,sfb,165210
C3G5V55C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,46352,sfc,46352,sd3,46446,s4c,47055,s28,47063,s08,47063,s0c,47064,s0c,47064,s0c,47065,s07,59915,s08,59916,s0c,59916,s0c,59917,s25,74166,s0c,74167,s02,74247,s04,74247,s2f,74249,s4a,74507,s48,76131,s43,76291,s4f,76341,s49,77379,s4c,78001,s49,83815,s4b,83888,s4b,84350,s02,84751,s2e,93089,s2f,93090,s2e,98633,s0c,98633,s2b,124029,s08,124029,s0c,124030,s0c,124030,s40,124031,s07,136847,s40,136848,s1f,136851,s0c,136851,s0c,136852,s0c,136852,s0c,136853,s0c,136854,s40,136855,s40,136855,s40,136856,s11,149046,s40,149046,s40,149047,s40,149048,s11,161151,s1f,161151,s0c,161152,s20,161152,s20,161153,s20,161153,s20,161155,s20,161155,s20,161156,s20,161156,s20,161157,s20,161157,s20,161163,s0c,161164,s15,161226,s15,161311,s15,161463,s15,161531,s15,161621,s15,161778,s15,161846,s15,161937,s15,162094,s43,162255,sd0,162289,sd0,162324,sd0,162358,s34,162359,s53,162448,s22,162451,s22,162466,s6a,162760,sfd,162767,s23,164655,s0c,164658,sfb,164658
C3G5V56C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,48508,sfc,48508,sd3,48602,s4c,49175,s28,49183,s08,49184,s0c,49184,s0c,49185,s0c,49186,s07,62706,s08,62706,s0c,62707,s0c,62707,s25,76587,s0c,76588,s02,76668,s04,76669,s2f,76670,s4a,76926,s48,78633,s43,78794,s4f,78843,s49,79882,s4c,80461,s49,86104,s4b,86177,s4b,86640,s02,87040,s2e,95978,s2f,95980,s2e,101646,s0c,101647,s2b,128296,s08,128296,s0c,128297,s0c,128298,s40,128298,s07,141716,s40,141717,s1f,141720,s0c,141720,s0c,141721,s0c,141721,s0c,141722,s0c,141723,s40,141723,s40,141724,s40,141725,s11,154499,s40,154500,s40,154501,s40,154501,s11,167231,s1f,167232,s0c,167232,s20,167232,s20,167233,s20,167234,s20,167235,s20,167235,s20,167236,s20,167237,s20,167237,s20,167238,s20,167244,s0c,167245,s15,167307,s15,167391,s15,167542,s15,167610,s15,167701,s15,167858,s15,167926,s15,168017,s15,168174,s43,168335,sd0,168369,sd0,168404,sd0,168438,s34,168439,s53,168528,s22,168530,s22,168559,s6a,168852,sfd,168859,s23,170747,s0c,170749,sfb,170749
C3G5V57C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,46214,sfc,46214,sd3,46308,s4c,46919,s28,46927,s08,46927,s0c,46928,s0c,46928,s0c,46929,s07,59791,s08,59791,s0c,59792,s0c,59792,s25,73897,s0c,73898,s02,73978,s04,73979,s2f,73980,s4a,74236,s48,75822,s43,75982,s4f,76032,s49,77070,s4c,77682,s49,83442,s4b,83515,s4b,83977,s02,84377,s2e,92610,s2f,92611,s2e,98225,s0c,98225,s2b,123650,s08,123651,s0c,123652,s0c,123652,s40,123653,s07,136439,s40,136440,s1f,136442,s0c,136442,s0c,136443,s0c,136443,s0c,136444,s0c,136445,s40,136445,s40,136446,s40,136447,s11,148643,s40,148644,s40,148645,s40,148645,s11,160760,s1f,160760,s0c,160761,s20,160761,s20,160762,s20,160763,s20,160764,s20,160764,s20,160765,s20,160765,s20,160766,s20,160767,s20,160772,s0c,160773,s15,160835,s15,160919,s15,161070,s15,161138,s15,161229,s15,161386,s15,161454,s15,161544,s15,161701,s43,161862,sd0,161897,sd0,161931,sd0,161966,s34,161967,s53,162056,s22,162059,s22,162074,s6a,162363,sfd,162367,s23,164255,s0c,164256,sfb,164257
C3G5V59C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,47533,sfc,47533,sd3,47627,s4c,48226,s28,48234,s08,48234,s0c,48234,s0c,48235,s0c,48236,s07,61416,s08,61417,s0c,61417,s0c,61418,s25,75486,s0c,75487,s02,75567,s04,75568,s2f,75569,s4a,75820,s48,77439,s43,77600,s4f,77649,s49,78688,s4c,79301,s49,84987,s4b,85060,s4b,85522,s02,85922,s2e,94515,s2f,94516,s2e,100160,s0c,100161,s2b,126178,s08,126178,s0c,126179,s0c,126179,s40,126180,s07,139281,s40,139282,s1f,139286,s0c,139286,s0c,139287,s0c,139287,s0c,139288,s0c,139289,s40,139290,s40,139290,s40,139291,s11,151766,s40,151767,s40,151767,s40,151768,s11,164179,s1f,164179,s0c,164180,s20,164180,s20,164182,s20,164182,s20,164184,s20,164184,s20,164185,s20,164185,s20,164187,s20,164187,s20,164196,s0c,164196,s15,164259,s15,164343,s15,164494,s15,164562,s15,164653,s15,164810,s15,164878,s15,164968,s15,165125,s43,165286,sd0,165321,sd0,165355,sd0,165390,s34,165390,s53,165479,s22,165482,s22,165511,s6a,165790,sfd,165799,s23,167687,s0c,167688,sfb,167689
C3G5V5BC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3001,s2c,49159,sfc,49160,sd3,49253,s4c,49838,s28,49846,s08,49847,s0c,49847,s0c,49848,s0c,49849,s07,63276,s08,63277,s0c,63277,s0c,63278,s25,76975,s0c,76976,s02,77056,s04,77057,s2f,77058,s4a,77315,s48,78988,s43,79148,s4f,79198,s49,80236,s4c,80824,s49,86496,s4b,86568,s4b,87031,s02,87431,s2e,96075,s2f,96077,s2e,101992,s0c,101992,s2b,128421,s08,128422,s0c,128422,s0c,128423,s40,128424,s07,142308,s40,142309,s1f,142311,s0c,142312,s0c,142313,s0c,142313,s0c,142314,s0c,142315,s40,142315,s40,142316,s40,142317,s11,155427,s40,155428,s40,155428,s40,155429,s11,168064,s1f,168064,s0c,168065,s20,168065,s20,168066,s20,168067,s20,168068,s20,168068,s20,168069,s20,168070,s20,168071,s20,168071,s20,168078,s0c,168078,s15,168141,s15,168227,s15,168380,s15,168448,s15,168539,s15,168696,s15,168764,s15,168855,s15,169012,s43,169173,sd0,169207,sd0,169242,sd0,169277,s34,169278,s53,169369,s22,169371,s22,169401,s6a,169693,sfd,169698,s23,171587,s0c,171598,sfb,171598
C3G5V5DC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,47137,sfc,47138,sd3,47231,s4c,47835,s28,47844,s08,47844,s0c,47845,s0c,47845,s0c,47846,s07,61037,s08,61037,s0c,61038,s0c,61038,s25,75210,s0c,75211,s02,75291,s04,75292,s2f,75293,s4a,75546,s48,77190,s43,77351,s4f,77400,s49,78439,s4c,79044,s49,84774,s4b,84846,s4b,85309,s02,85709,s2e,94238,s2f,94239,s2e,99958,s0c,99959,s2b,126004,s08,126004,s0c,126005,s0c,126005,s40,126006,s07,139121,s40,139122,s1f,139125,s0c,139126,s0c,139127,s0c,139127,s0c,139128,s0c,139128,s40,139129,s40,139130,s40,139131,s11,151626,s40,151627,s40,151628,s40,151628,s11,164054,s1f,164054,s0c,164055,s20,164055,s20,164056,s20,164056,s20,164057,s20,164058,s20,164059,s20,164059,s20,164060,s20,164060,s20,164065,s0c,164066,s15,164128,s15,164213,s15,164364,s15,164432,s15,164522,s15,164679,s15,164748,s15,164838,s15,164995,s43,165156,sd0,165190,sd0,165225,sd0,165259,s34,165260,s53,165349,s22,165352,s22,165367,s6a,165653,sfd,165660,s23,167548,s0c,167549,sfb,167549
